Date,Cities,Petrol
3/8/2019,Kolkata,74.33
3/7/2019,Kolkata,74.33
3/6/2019,Kolkata,74.33
3/5/2019,Kolkata,74.33
3/4/2019,Kolkata,74.26
3/3/2019,Kolkata,74.16
3/2/2019,Kolkata,74.03
3/1/2019,Kolkata,73.9
2/28/2019,Kolkata,73.82
2/27/2019,Kolkata,73.76
2/26/2019,Kolkata,73.76
2/25/2019,Kolkata,73.67
2/24/2019,Kolkata,73.52
2/23/2019,Kolkata,73.45
2/22/2019,Kolkata,73.39
2/21/2019,Kolkata,73.25
2/20/2019,Kolkata,73.11
2/19/2019,Kolkata,73.11
2/18/2019,Kolkata,73.01
2/17/2019,Kolkata,72.86
2/16/2019,Kolkata,72.71
2/15/2019,Kolkata,72.57
2/14/2019,Kolkata,72.5
2/13/2019,Kolkata,72.44
2/12/2019,Kolkata,72.44
2/11/2019,Kolkata,72.44
2/10/2019,Kolkata,72.39
2/9/2019,Kolkata,72.39
2/8/2019,Kolkata,72.49
2/7/2019,Kolkata,72.55
2/6/2019,Kolkata,72.55
2/5/2019,Kolkata,72.55
2/4/2019,Kolkata,72.7
2/3/2019,Kolkata,72.84
2/2/2019,Kolkata,72.94
2/1/2019,Kolkata,73.04
1/31/2019,Kolkata,73.18
1/30/2019,Kolkata,73.28
1/29/2019,Kolkata,73.28
1/28/2019,Kolkata,73.36
1/27/2019,Kolkata,73.36
1/26/2019,Kolkata,73.36
1/25/2019,Kolkata,73.36
1/24/2019,Kolkata,73.36
1/23/2019,Kolkata,73.36
1/22/2019,Kolkata,73.36
1/21/2019,Kolkata,73.23
1/20/2019,Kolkata,73.05
1/19/2019,Kolkata,72.82
1/18/2019,Kolkata,72.65
1/17/2019,Kolkata,72.58
1/16/2019,Kolkata,72.44
1/15/2019,Kolkata,72.52
1/14/2019,Kolkata,72.24
1/13/2019,Kolkata,71.87
1/12/2019,Kolkata,71.39
1/11/2019,Kolkata,71.2
1/10/2019,Kolkata,71.01
1/9/2019,Kolkata,70.64
1/8/2019,Kolkata,70.64
1/7/2019,Kolkata,70.64
1/6/2019,Kolkata,70.43
1/5/2019,Kolkata,70.43
1/4/2019,Kolkata,70.58
1/3/2019,Kolkata,70.78
1/2/2019,Kolkata,70.78
1/1/2019,Kolkata,70.78
12/31/2018,Kolkata,70.96
12/30/2018,Kolkata,71.15
12/29/2018,Kolkata,71.37
12/28/2018,Kolkata,71.65
12/27/2018,Kolkata,71.84
12/26/2018,Kolkata,71.89
12/25/2018,Kolkata,71.89
12/24/2018,Kolkata,71.96
12/23/2018,Kolkata,72.16
12/22/2018,Kolkata,72.36
12/21/2018,Kolkata,72.55
12/20/2018,Kolkata,72.71
12/19/2018,Kolkata,72.71
12/18/2018,Kolkata,72.71
12/17/2018,Kolkata,72.62
12/16/2018,Kolkata,72.43
12/15/2018,Kolkata,72.43
12/14/2018,Kolkata,72.38
12/13/2018,Kolkata,72.38
12/12/2018,Kolkata,73.28
12/11/2018,Kolkata,72.28
12/10/2018,Kolkata,72.37
12/9/2018,Kolkata,72.6
12/8/2018,Kolkata,72.75
12/7/2018,Kolkata,72.97
12/6/2018,Kolkata,73.36
12/5/2018,Kolkata,73.75
12/4/2018,Kolkata,73.75
12/3/2018,Kolkata,73.96
12/2/2018,Kolkata,74.25
12/1/2018,Kolkata,74.55
11/30/2018,Kolkata,74.88
11/29/2018,Kolkata,75.24
11/28/2018,Kolkata,75.57
11/27/2018,Kolkata,76.06
11/26/2018,Kolkata,76.47
11/25/2018,Kolkata,76.82
11/24/2018,Kolkata,77.22
11/23/2018,Kolkata,77.53
11/22/2018,Kolkata,77.93
11/21/2018,Kolkata,78.33
11/20/2018,Kolkata,78.33
11/19/2018,Kolkata,78.47
11/18/2018,Kolkata,78.65
11/17/2018,Kolkata,78.85
11/16/2018,Kolkata,79.04
11/15/2018,Kolkata,79.21
11/14/2018,Kolkata,79.36
11/13/2018,Kolkata,79.36
11/12/2018,Kolkata,79.49
11/11/2018,Kolkata,79.65
11/10/2018,Kolkata,79.81
11/9/2018,Kolkata,79.98
11/8/2018,Kolkata,80.13
11/7/2018,Kolkata,80.33
11/6/2018,Kolkata,80.33
11/5/2018,Kolkata,80.47
11/4/2018,Kolkata,80.68
11/3/2018,Kolkata,80.89
11/2/2018,Kolkata,81.08
11/1/2018,Kolkata,81.25
10/31/2018,Kolkata,81.43
10/30/2018,Kolkata,81.43
10/29/2018,Kolkata,81.63
10/28/2018,Kolkata,81.92
10/27/2018,Kolkata,82.31
10/26/2018,Kolkata,82.71
10/25/2018,Kolkata,82.95
10/24/2018,Kolkata,83.1
10/23/2018,Kolkata,83.19
10/22/2018,Kolkata,83.29
10/21/2018,Kolkata,83.58
10/20/2018,Kolkata,83.83
10/19/2018,Kolkata,84.21
10/18/2018,Kolkata,84.44
10/17/2018,Kolkata,84.65
10/16/2018,Kolkata,84.65
10/15/2018,Kolkata,84.54
10/14/2018,Kolkata,84.54
10/13/2018,Kolkata,84.48
10/12/2018,Kolkata,84.31
10/11/2018,Kolkata,84.19
10/10/2018,Kolkata,84.09
10/9/2018,Kolkata,84.09
10/8/2018,Kolkata,83.87
10/7/2018,Kolkata,83.66
10/6/2018,Kolkata,83.52
10/5/2018,Kolkata,83.3
10/4/2018,Kolkata,85.8
10/3/2018,Kolkata,85.65
10/2/2018,Kolkata,85.65
10/1/2018,Kolkata,85.53
9/30/2018,Kolkata,85.3
9/29/2018,Kolkata,85.21
9/28/2018,Kolkata,85.03
9/27/2018,Kolkata,84.82
9/26/2018,Kolkata,84.68
9/25/2018,Kolkata,84.68
9/24/2018,Kolkata,84.54
9/23/2018,Kolkata,84.44
9/22/2018,Kolkata,84.27
9/21/2018,Kolkata,84.16
9/20/2018,Kolkata,84.07
9/19/2018,Kolkata,84.01
9/18/2018,Kolkata,84.01
9/17/2018,Kolkata,83.91
9/16/2018,Kolkata,83.76
9/15/2018,Kolkata,83.49
9/14/2018,Kolkata,83.14
9/13/2018,Kolkata,82.87
9/12/2018,Kolkata,82.74
9/11/2018,Kolkata,83.75
9/10/2018,Kolkata,83.61
9/9/2018,Kolkata,83.39
9/8/2018,Kolkata,83.27
9/7/2018,Kolkata,82.88
9/6/2018,Kolkata,82.41
9/5/2018,Kolkata,82.22
9/4/2018,Kolkata,82.22
9/3/2018,Kolkata,82.06
9/2/2018,Kolkata,81.76
9/1/2018,Kolkata,81.6
8/31/2018,Kolkata,81.44
8/30/2018,Kolkata,81.23
8/29/2018,Kolkata,81.11
8/28/2018,Kolkata,80.98
8/27/2018,Kolkata,80.84
8/26/2018,Kolkata,80.71
8/25/2018,Kolkata,80.61
8/24/2018,Kolkata,80.61
8/23/2018,Kolkata,80.52
8/22/2018,Kolkata,80.52
8/21/2018,Kolkata,80.52
8/20/2018,Kolkata,80.43
8/19/2018,Kolkata,80.34
8/18/2018,Kolkata,80.22
8/17/2018,Kolkata,80.14
8/16/2018,Kolkata,80.14
8/15/2018,Kolkata,80.1
8/14/2018,Kolkata,80.1
8/13/2018,Kolkata,80.1
8/12/2018,Kolkata,80.18
8/11/2018,Kolkata,80.18
8/10/2018,Kolkata,80.09
8/9/2018,Kolkata,80
8/8/2018,Kolkata,80
8/7/2018,Kolkata,80
8/6/2018,Kolkata,79.89
8/5/2018,Kolkata,79.77
8/4/2018,Kolkata,79.62
8/3/2018,Kolkata,79.42
8/2/2018,Kolkata,79.33
8/1/2018,Kolkata,79.2
7/31/2018,Kolkata,79.2
7/30/2018,Kolkata,79.14
7/29/2018,Kolkata,79.05
7/28/2018,Kolkata,79.05
7/27/2018,Kolkata,79.1
7/26/2018,Kolkata,79.1
7/25/2018,Kolkata,79.1
7/24/2018,Kolkata,79.1
7/23/2018,Kolkata,79.15
7/22/2018,Kolkata,79.2
7/21/2018,Kolkata,79.27
7/20/2018,Kolkata,79.39
7/19/2018,Kolkata,79.51
7/18/2018,Kolkata,79.51
7/17/2018,Kolkata,79.51
7/16/2018,Kolkata,79.51
7/15/2018,Kolkata,79.61
7/14/2018,Kolkata,79.61
7/13/2018,Kolkata,79.42
7/12/2018,Kolkata,79.26
7/11/2018,Kolkata,79.2
7/10/2018,Kolkata,79.2
7/9/2018,Kolkata,79.03
7/8/2018,Kolkata,78.8
7/7/2018,Kolkata,78.66
7/6/2018,Kolkata,78.53
7/5/2018,Kolkata,78.39
7/4/2018,Kolkata,78.23
7/3/2018,Kolkata,78.23
7/2/2018,Kolkata,78.23
7/1/2018,Kolkata,78.23
6/30/2018,Kolkata,78.23
6/29/2018,Kolkata,78.23
6/28/2018,Kolkata,78.23
6/27/2018,Kolkata,78.23
6/26/2018,Kolkata,78.23
6/25/2018,Kolkata,78.37
6/24/2018,Kolkata,78.47
6/23/2018,Kolkata,78.61
6/22/2018,Kolkata,78.7
6/21/2018,Kolkata,78.83
6/20/2018,Kolkata,78.94
6/19/2018,Kolkata,78.94
6/18/2018,Kolkata,79.02
6/17/2018,Kolkata,79.02
6/16/2018,Kolkata,79.02
6/15/2018,Kolkata,79.02
6/14/2018,Kolkata,79.1
6/13/2018,Kolkata,79.1
6/12/2018,Kolkata,79.1
6/11/2018,Kolkata,79.25
6/10/2018,Kolkata,79.44
6/9/2018,Kolkata,79.68
6/8/2018,Kolkata,80.07
6/7/2018,Kolkata,80.28
6/6/2018,Kolkata,80.37
6/5/2018,Kolkata,80.47
6/4/2018,Kolkata,80.6
6/3/2018,Kolkata,80.75
6/2/2018,Kolkata,80.84
6/1/2018,Kolkata,80.92
5/31/2018,Kolkata,80.98
5/30/2018,Kolkata,81.05
5/29/2018,Kolkata,81.06
5/28/2018,Kolkata,80.91
5/27/2018,Kolkata,80.76
5/26/2018,Kolkata,80.61
5/25/2018,Kolkata,80.47
5/24/2018,Kolkata,80.12
5/23/2018,Kolkata,79.83
5/22/2018,Kolkata,79.53
5/21/2018,Kolkata,79.24
5/20/2018,Kolkata,78.91
5/19/2018,Kolkata,78.59
5/18/2018,Kolkata,78.29
5/17/2018,Kolkata,78.01
5/16/2018,Kolkata,77.79
5/15/2018,Kolkata,77.65
5/14/2018,Kolkata,77.5
5/13/2018,Kolkata,77.32
5/12/2018,Kolkata,77.32
5/11/2018,Kolkata,77.32
5/10/2018,Kolkata,77.32
5/9/2018,Kolkata,77.32
5/8/2018,Kolkata,77.32
5/7/2018,Kolkata,77.32
5/6/2018,Kolkata,77.32
5/5/2018,Kolkata,77.32
5/4/2018,Kolkata,77.32
5/3/2018,Kolkata,77.32
5/2/2018,Kolkata,77.32
5/1/2018,Kolkata,77.32
4/30/2018,Kolkata,77.32
4/29/2018,Kolkata,77.32
4/28/2018,Kolkata,77.32
4/27/2018,Kolkata,77.32
4/26/2018,Kolkata,77.32
4/25/2018,Kolkata,77.32
4/24/2018,Kolkata,77.32
4/23/2018,Kolkata,77.2
4/22/2018,Kolkata,77.1
4/21/2018,Kolkata,76.91
4/20/2018,Kolkata,76.78
4/19/2018,Kolkata,76.77
4/18/2018,Kolkata,76.73
4/17/2018,Kolkata,76.73
4/16/2018,Kolkata,76.73
4/15/2018,Kolkata,76.69
4/14/2018,Kolkata,76.64
4/13/2018,Kolkata,76.62
4/12/2018,Kolkata,76.65
4/11/2018,Kolkata,76.69
4/10/2018,Kolkata,76.69
4/9/2018,Kolkata,76.7
4/8/2018,Kolkata,76.73
4/7/2018,Kolkata,76.71
4/6/2018,Kolkata,76.69
4/5/2018,Kolkata,76.69
4/4/2018,Kolkata,76.66
4/3/2018,Kolkata,76.66
4/2/2018,Kolkata,76.54
4/1/2018,Kolkata,76.44
3/31/2018,Kolkata,76.26
3/30/2018,Kolkata,76.03
3/29/2018,Kolkata,75.8
3/28/2018,Kolkata,75.63
3/27/2018,Kolkata,75.63
3/26/2018,Kolkata,75.52
3/25/2018,Kolkata,75.28
3/24/2018,Kolkata,75.11
3/23/2018,Kolkata,75.04
3/22/2018,Kolkata,75
3/21/2018,Kolkata,74.94
3/20/2018,Kolkata,74.94
3/19/2018,Kolkata,74.93
3/18/2018,Kolkata,74.94
3/17/2018,Kolkata,75.01
3/16/2018,Kolkata,75.1
3/15/2018,Kolkata,75.18
3/14/2018,Kolkata,75.2
3/13/2018,Kolkata,75.2
3/12/2018,Kolkata,75.18
3/11/2018,Kolkata,75.21
3/10/2018,Kolkata,75.19
3/9/2018,Kolkata,75.16
3/8/2018,Kolkata,75.12
3/7/2018,Kolkata,75.12
3/6/2018,Kolkata,75.12
3/5/2018,Kolkata,75.06
3/4/2018,Kolkata,75
3/3/2018,Kolkata,74.74
3/2/2018,Kolkata,74.5
3/1/2018,Kolkata,74.32
2/28/2018,Kolkata,74.26
2/27/2018,Kolkata,74.26
2/26/2018,Kolkata,74.28
2/25/2018,Kolkata,74.25
2/24/2018,Kolkata,74.27
2/23/2018,Kolkata,74.36
2/22/2018,Kolkata,74.45
2/21/2018,Kolkata,74.44
2/20/2018,Kolkata,74.45
2/19/2018,Kolkata,74.63
2/18/2018,Kolkata,74.78
2/17/2018,Kolkata,74.94
2/16/2018,Kolkata,75.22
2/15/2018,Kolkata,75.49
2/14/2018,Kolkata,75.64
2/13/2018,Kolkata,75.64
2/12/2018,Kolkata,75.7
2/11/2018,Kolkata,75.91
2/10/2018,Kolkata,76.02
2/9/2018,Kolkata,76.04
2/8/2018,Kolkata,76.06
2/7/2018,Kolkata,76.07
2/6/2018,Kolkata,76.07
2/5/2018,Kolkata,76
2/4/2018,Kolkata,75.85
2/3/2018,Kolkata,75.78
2/2/2018,Kolkata,75.79
2/1/2018,Kolkata,75.74
1/31/2018,Kolkata,75.62
1/30/2018,Kolkata,75.62
1/29/2018,Kolkata,75.54
1/28/2018,Kolkata,75.47
1/27/2018,Kolkata,75.42
1/26/2018,Kolkata,75.33
1/25/2018,Kolkata,75.19
1/24/2018,Kolkata,75.13
1/23/2018,Kolkata,75.09
1/22/2018,Kolkata,74.94
1/21/2018,Kolkata,74.79
1/20/2018,Kolkata,74.6
1/19/2018,Kolkata,74.42
1/18/2018,Kolkata,74.28
1/17/2018,Kolkata,74.11
1/16/2018,Kolkata,74
1/15/2018,Kolkata,73.91
1/14/2018,Kolkata,73.79
1/13/2018,Kolkata,73.65
1/12/2018,Kolkata,73.47
1/11/2018,Kolkata,73.4
1/10/2018,Kolkata,73.36
1/9/2018,Kolkata,73.27
1/8/2018,Kolkata,73.17
1/7/2018,Kolkata,73.02
1/6/2018,Kolkata,72.88
1/5/2018,Kolkata,72.74
1/4/2018,Kolkata,72.72
1/3/2018,Kolkata,72.72
1/2/2018,Kolkata,72.72
1/1/2018,Kolkata,72.72
12/31/2017,Kolkata,72.72
12/30/2017,Kolkata,72.69
12/29/2017,Kolkata,72.65
12/28/2017,Kolkata,72.56
12/27/2017,Kolkata,72.47
12/26/2017,Kolkata,72.39
12/25/2017,Kolkata,72.4
12/24/2017,Kolkata,72.32
12/23/2017,Kolkata,72.34
12/22/2017,Kolkata,72.26
12/21/2017,Kolkata,72.18
12/20/2017,Kolkata,72.11
12/19/2017,Kolkata,72.03
12/18/2017,Kolkata,71.95
12/17/2017,Kolkata,71.91
12/16/2017,Kolkata,71.89
12/15/2017,Kolkata,71.86
12/14/2017,Kolkata,71.84
12/13/2017,Kolkata,71.84
12/12/2017,Kolkata,71.85
12/11/2017,Kolkata,71.88
12/10/2017,Kolkata,71.91
12/9/2017,Kolkata,71.94
12/8/2017,Kolkata,71.95
12/7/2017,Kolkata,71.99
12/6/2017,Kolkata,72
12/5/2017,Kolkata,72.01
12/4/2017,Kolkata,71.99
12/3/2017,Kolkata,71.99
12/2/2017,Kolkata,71.98
12/1/2017,Kolkata,71.98
11/30/2017,Kolkata,72
11/29/2017,Kolkata,72.02
11/28/2017,Kolkata,72.02
11/27/2017,Kolkata,72.04
11/26/2017,Kolkata,72.08
11/25/2017,Kolkata,72.12
11/24/2017,Kolkata,72.17
11/23/2017,Kolkata,72.19
11/22/2017,Kolkata,72.24
11/21/2017,Kolkata,72.29
11/20/2017,Kolkata,72.27
11/19/2017,Kolkata,72.3
11/18/2017,Kolkata,72.33
11/17/2017,Kolkata,72.37
11/16/2017,Kolkata,72.4
11/15/2017,Kolkata,72.43
11/14/2017,Kolkata,72.48
11/13/2017,Kolkata,72.53
11/12/2017,Kolkata,72.53
11/11/2017,Kolkata,72.56
11/10/2017,Kolkata,72.6
11/9/2017,Kolkata,72.6
11/8/2017,Kolkata,72.55
11/7/2017,Kolkata,72.55
11/6/2017,Kolkata,72.44
11/5/2017,Kolkata,72.31
11/4/2017,Kolkata,72.23
11/3/2017,Kolkata,72.1
11/2/2017,Kolkata,72.01
11/1/2017,Kolkata,71.9
10/31/2017,Kolkata,71.9
10/30/2017,Kolkata,71.84
10/29/2017,Kolkata,71.69
10/28/2017,Kolkata,71.61
10/27/2017,Kolkata,71.49
10/26/2017,Kolkata,71.43
10/25/2017,Kolkata,71.4
10/24/2017,Kolkata,71.38
10/23/2017,Kolkata,71.38
10/22/2017,Kolkata,71.36
10/21/2017,Kolkata,71.22
10/20/2017,Kolkata,71.18
10/19/2017,Kolkata,71.11
10/18/2017,Kolkata,71.04
10/17/2017,Kolkata,71.04
10/16/2017,Kolkata,71.07
10/15/2017,Kolkata,71.11
10/14/2017,Kolkata,71.16
10/13/2017,Kolkata,71.21
10/12/2017,Kolkata,71.23
10/11/2017,Kolkata,71.26
10/10/2017,Kolkata,71.23
10/9/2017,Kolkata,71.23
10/8/2017,Kolkata,71.17
10/7/2017,Kolkata,71.13
10/6/2017,Kolkata,71.14
10/5/2017,Kolkata,71.16
10/4/2017,Kolkata,71.16
10/3/2017,Kolkata,73.62
10/2/2017,Kolkata,73.57
10/1/2017,Kolkata,73.5
9/30/2017,Kolkata,73.4
9/29/2017,Kolkata,73.3
9/28/2017,Kolkata,73.2
9/27/2017,Kolkata,73.15
9/26/2017,Kolkata,73.15
9/25/2017,Kolkata,73.15
9/24/2017,Kolkata,73.13
9/23/2017,Kolkata,73.16
9/22/2017,Kolkata,73.21
9/21/2017,Kolkata,73.26
9/20/2017,Kolkata,73.26
9/19/2017,Kolkata,73.26
9/18/2017,Kolkata,73.25
9/17/2017,Kolkata,73.25
9/16/2017,Kolkata,73.22
9/15/2017,Kolkata,73.17
9/14/2017,Kolkata,73.13
9/13/2017,Kolkata,73.12
9/12/2017,Kolkata,73.12
9/11/2017,Kolkata,73.05
9/10/2017,Kolkata,72.91
9/9/2017,Kolkata,72.78
9/8/2017,Kolkata,72.64
9/7/2017,Kolkata,72.55
9/6/2017,Kolkata,72.46
9/5/2017,Kolkata,72.46
9/4/2017,Kolkata,72.41
9/3/2017,Kolkata,72.3
9/2/2017,Kolkata,72.18
9/1/2017,Kolkata,72.02
8/31/2017,Kolkata,71.92
8/30/2017,Kolkata,71.88
8/29/2017,Kolkata,71.88
8/28/2017,Kolkata,71.86
8/27/2017,Kolkata,71.82
8/26/2017,Kolkata,71.78
8/25/2017,Kolkata,71.77
8/24/2017,Kolkata,71.64
8/23/2017,Kolkata,71.5
8/22/2017,Kolkata,71.44
8/21/2017,Kolkata,71.31
8/20/2017,Kolkata,71.16
8/19/2017,Kolkata,71.14
8/18/2017,Kolkata,71.07
8/17/2017,Kolkata,71.02
8/16/2017,Kolkata,70.92
8/15/2017,Kolkata,70.86
8/14/2017,Kolkata,70.74
8/13/2017,Kolkata,70.55
8/12/2017,Kolkata,70.29
8/11/2017,Kolkata,70.07
8/10/2017,Kolkata,69.78
8/9/2017,Kolkata,69.66
8/8/2017,Kolkata,69.61
8/7/2017,Kolkata,69.54
8/6/2017,Kolkata,69.43
8/5/2017,Kolkata,69.24
8/4/2017,Kolkata,69.03
8/3/2017,Kolkata,68.78
8/2/2017,Kolkata,68.61
8/1/2017,Kolkata,68.56
7/31/2017,Kolkata,68.45
7/30/2017,Kolkata,68.24
7/29/2017,Kolkata,68.14
7/28/2017,Kolkata,68
7/27/2017,Kolkata,67.92
7/26/2017,Kolkata,67.91
7/25/2017,Kolkata,67.91
7/24/2017,Kolkata,67.88
7/23/2017,Kolkata,67.77
7/22/2017,Kolkata,67.69
7/21/2017,Kolkata,67.68
7/20/2017,Kolkata,67.66
7/19/2017,Kolkata,67.62
7/18/2017,Kolkata,67.62
7/17/2017,Kolkata,67.58
7/16/2017,Kolkata,67.55
7/15/2017,Kolkata,67.48
7/14/2017,Kolkata,67.37
7/13/2017,Kolkata,67.38
7/12/2017,Kolkata,67.4
7/11/2017,Kolkata,67.4
7/10/2017,Kolkata,66.73
7/9/2017,Kolkata,66.58
7/8/2017,Kolkata,66.44
7/7/2017,Kolkata,66.33
7/6/2017,Kolkata,66.23
7/5/2017,Kolkata,66.14
7/4/2017,Kolkata,66.14
7/3/2017,Kolkata,66.18
7/2/2017,Kolkata,66.12
7/1/2017,Kolkata,66.14
6/30/2017,Kolkata,66.32
6/29/2017,Kolkata,66.45
6/28/2017,Kolkata,66.45
6/27/2017,Kolkata,66.44
6/26/2017,Kolkata,66.51
6/25/2017,Kolkata,66.64
6/24/2017,Kolkata,66.86
6/23/2017,Kolkata,67.04
6/22/2017,Kolkata,67.21
6/21/2017,Kolkata,67.3
6/20/2017,Kolkata,67.3
6/19/2017,Kolkata,67.37
6/18/2017,Kolkata,67.58
6/17/2017,Kolkata,67.84
6/16/2017,Kolkata,68.03
